"id","year","side_b","adm_1","longitude","latitude","event_clarity","date_prec","where_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","x","y","event_duration","days_since_start","intertimes"
178019,1989,"PFLP","West Bank",35.195547,31.902561,1,1,1,1989-07-10,1989-07-10,0,1,0,0,1,218.614461868202,645.513138357383,0,0,NA
178031,1989,"PFLP-GC","Northern district",35.5561,32.4575,1,1,1,1989-09-02,1989-09-02,2,1,0,0,3,252.520492376436,707.106425585555,0,54,54
178110,1989,"Fatah","Gaza Strip",34.340556,31.425833,1,1,1,1989-09-14,1989-09-14,0,1,0,0,1,137.317636054044,592.975296121609,0,66,12
178115,1989,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1989-11-13,1989-11-13,2,0,0,0,2,147.791561544405,602.969100941645,0,126,60
178111,1989,"Fatah","West Bank",35.26362,32.219919,1,1,1,1989-12-01,1989-12-01,0,4,0,0,4,225.034682858728,680.706453495487,0,144,18
178131,1990,"Fatah","West Bank",35.26362,32.219919,1,1,1,1990-01-23,1990-01-23,0,1,0,0,1,225.033997490728,680.705768127487,0,197,53
178133,1990,"Fatah","West Bank",35.26362,32.219919,1,1,1,1990-03-22,1990-03-22,0,2,0,0,2,225.033944274885,680.705714911644,0,255,58
178212,1990,"Hamas","Gaza Strip",34.293358,31.349291,1,1,1,1990-04-18,1990-04-18,0,1,0,0,1,132.75872480924,584.52339740479,0,282,27
178213,1990,"Hamas","Gaza Strip",34.293358,31.349291,1,1,1,1990-05-02,1990-05-02,0,1,0,0,1,132.759888065677,584.524560661227,0,296,14
178134,1990,"Fatah","West Bank",35.26362,32.219919,1,1,1,1990-06-11,1990-06-11,0,1,0,0,1,225.035319594753,680.707090231512,0,336,40
178129,1990,"Fatah","West Bank",35.181826,32.445783,1,1,1,1990-08-10,1990-08-10,0,1,0,0,1,217.330181336439,705.752882714906,0,396,60
178135,1990,"Fatah","Gaza Strip",34.251856,31.28537,1,1,1,1990-09-16,1990-09-16,0,1,0,0,1,128.749502809461,577.470454069466,0,433,37
178137,1990,"Fatah","Jerusalem district",35.216667,31.783333,1,1,1,1990-10-21,1990-10-21,1,1,0,0,2,220.615266308956,632.294006936298,0,468,35
178139,1990,"Fatah","West Bank",35.028628,32.310367,1,1,1,1990-10-30,1990-10-30,0,1,0,0,1,202.901243753537,690.750902639748,0,477,9
178138,1990,"Fatah","West Bank",35.460325,31.857142,1,1,2,1990-11-08,1990-11-08,1,1,0,0,2,243.672880411869,640.505393449429,0,486,9
178221,1990,"PIJ","Southern district",34.95,29.55,1,1,2,1990-11-25,1990-11-25,0,0,0,0,0,194.796525201656,384.721578105307,0,503,17
178140,1990,"Fatah","West Bank",35.3,32.461111,1,1,1,1990-11-30,1990-11-30,0,1,0,0,1,228.438306227067,707.453741034472,0,508,5
177469,1990,"Fatah","West Bank",35.100428,31.642333,1,1,1,1990-12-24,1990-12-24,0,1,0,0,1,209.590763023769,616.664194998463,0,532,24
178141,1990,"Fatah","Gaza Strip",34.251856,31.28537,1,1,1,1990-12-29,1990-12-29,0,2,1,2,5,128.748740604472,577.469691864477,0,537,5
178224,1991,"Fatah","West Bank",35.26362,32.219919,1,1,2,1991-01-01,1991-01-01,0,0,0,1,1,225.034328057495,680.706098694254,0,540,3
178227,1991,"Fatah","West Bank",35.26362,32.219919,1,1,1,1991-03-07,1991-03-07,0,1,0,0,1,225.036041637481,680.70781227424,0,605,65
178287,1991,"Hamas","Northern district",35.524444,32.421667,1,1,2,1991-03-11,1991-03-11,0,6,0,0,6,249.556500645399,703.12378970229,0,609,4
178286,1991,"Hamas","Northern district",35.552778,32.59,1,1,1,1991-04-15,1991-04-15,0,1,0,0,1,252.159631060699,721.7989349772,0,644,35
178288,1991,"Hamas","Northern district",35.552778,32.59,1,1,2,1991-04-17,1991-04-17,0,1,0,0,1,252.160357131427,721.799661047928,0,646,2
178295,1991,"PIJ","Gaza Strip",34.251856,31.28537,1,1,1,1991-05-15,1991-05-15,0,1,0,0,1,128.748839719503,577.469790979508,0,674,28
178222,1991,"Fatah","West Bank",35.292583,31.944116,1,1,1,1991-05-26,1991-05-26,0,1,0,0,1,227.790019977477,650.124676949407,0,685,11
178229,1991,"Fatah","West Bank",35.300857,32.459433,1,1,1,1991-07-18,1991-07-18,0,1,0,0,1,228.52013655785,707.26881796202,0,738,53
178231,1991,"Fatah","West Bank",35.300857,32.459433,1,1,1,1991-09-08,1991-09-08,0,2,0,0,2,228.521538579042,707.270219983212,0,790,52
178235,1991,"Fatah","West Bank",35.400833,32.490556,1,1,1,1991-09-25,1991-09-25,0,3,0,0,3,237.91462836164,710.734234287183,0,807,17
178232,1991,"Fatah","West Bank",35.286583,32.206406,1,1,1,1991-10-06,1991-10-06,0,0,0,0,0,227.200845465499,679.209733904557,0,818,11
178289,1991,"Hamas","Tel Aviv district",34.783333,32.066667,1,1,1,1991-10-11,1991-10-11,2,0,0,0,2,179.693652688833,663.789553908655,0,823,5
178236,1991,"Fatah","West Bank",35.203333,32.404444,1,1,1,1991-11-05,1991-11-05,0,1,0,0,1,219.35246697017,701.168281791509,0,848,25
178237,1991,"Fatah","West Bank",35.300857,32.459433,1,1,1,1991-11-14,1991-11-14,0,1,0,0,1,228.520986615531,707.2696680197,0,857,9
178302,1992,"Fatah","West Bank",35.300857,32.459433,1,1,2,1992-01-03,1992-01-03,0,1,0,0,1,228.522001652111,707.27068305628,0,907,50
178410,1992,"PIJ","Haifa district",35.153611,32.519444,1,1,2,1992-02-15,1992-02-15,3,0,0,0,3,214.679790463844,713.921449016905,0,950,43
178304,1992,"Fatah","Gaza Strip",34.303056,31.344444,1,1,2,1992-03-05,1992-03-05,1,1,0,0,2,133.678341602696,583.979496139819,0,969,19
178305,1992,"Fatah","West Bank",35.280881,32.409553,1,1,1,1992-03-12,1992-03-12,0,1,0,0,1,226.647503336204,701.737365400747,0,976,7
178306,1992,"Fatah","West Bank",35.297436,32.219864,1,1,1,1992-03-15,1992-03-15,0,3,0,0,3,228.223887634877,680.704042800718,0,979,3
178411,1992,"PIJ","Tel Aviv district",34.75,32.05,1,1,1,1992-03-17,1992-03-17,0,1,0,0,1,176.537191174456,661.952961202745,0,981,2
178307,1992,"Fatah","West Bank",35.028628,32.310367,1,1,2,1992-03-22,1992-03-22,0,1,0,0,1,202.899628850342,690.749287736553,0,986,5
178308,1992,"Fatah","West Bank",35.205,32.523889,1,1,1,1992-03-28,1992-03-28,0,0,0,0,0,219.508508341507,714.413579980891,0,992,6
178310,1992,"Fatah","West Bank",35.205,32.523889,1,2,1,1992-04-02,1992-04-04,0,0,0,0,0,219.509983080711,714.415054720095,2,997,5
178309,1992,"Fatah","Gaza Strip",34.303056,31.344444,1,1,2,1992-04-15,1992-04-15,0,1,0,0,1,133.679555593114,583.980710130237,0,1010,13
178395,1992,"Hamas","Southern district",34.475483,30.890956,1,1,1,1992-05-05,1992-05-05,0,0,0,1,1,149.758640789356,533.578530171384,0,1030,20
178397,1992,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1992-05-24,1992-05-24,1,3,0,0,4,147.793669783959,602.971209181199,0,1049,19
178398,1992,"Hamas","Southern district",34.95,29.55,1,1,1,1992-05-30,1992-05-30,0,0,0,0,0,194.796060438953,384.721113342604,0,1055,6
178403,1992,"PFLP","Gaza Strip",34.293358,31.349291,1,1,1,1992-06-04,1992-06-04,0,1,0,0,1,132.759858669203,584.524531264753,0,1060,5
178313,1992,"Fatah","West Bank",35.227656,32.508125,1,1,1,1992-06-18,1992-06-18,0,1,0,0,1,221.638364307621,712.666508563066,0,1074,14
178314,1992,"Fatah","West Bank",35.203333,32.404444,1,1,1,1992-06-25,1992-06-25,0,3,0,0,3,219.352320421504,701.168135242843,0,1081,7
178404,1992,"PIJ","West Bank",35.203762,31.704874,1,1,1,1992-07-03,1992-07-03,0,0,1,0,1,219.392157708849,623.593367341869,0,1089,8
178317,1992,"Fatah","West Bank",35.222222,32.323889,1,1,1,1992-07-14,1992-07-14,0,1,0,0,1,221.129964254956,692.234297371048,0,1100,11
178318,1992,"Fatah","West Bank",35.300857,32.459433,1,1,1,1992-07-22,1992-07-22,0,1,0,0,1,228.522717928011,707.27139933218,0,1108,8
178406,1992,"PFLP","Gaza Strip",34.303056,31.344444,1,1,1,1992-07-27,1992-07-27,0,1,0,0,1,133.680120797572,583.981275334695,0,1113,5
178319,1992,"Fatah","Gaza Strip",34.293358,31.349291,1,1,1,1992-08-02,1992-08-02,1,1,0,0,2,132.759488587105,584.524161182655,0,1119,6
178399,1992,"Hamas","West Bank",35.514464,32.365897,1,1,2,1992-08-04,1992-08-04,0,3,0,0,3,248.633094682557,696.933746673489,0,1121,2
178320,1992,"Fatah","West Bank",35.205,32.523889,1,1,1,1992-08-15,1992-08-15,0,1,0,0,1,219.511021606086,714.416093245469,0,1132,11
178321,1992,"Fatah","West Bank",35.300857,32.459433,1,2,1,1992-08-25,1992-08-26,1,2,1,0,4,228.522889886189,707.271571290358,1,1142,10
178396,1992,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,1992-09-22,1992-09-22,1,0,0,0,1,220.614443369082,632.293183996424,0,1170,28
178322,1992,"Fatah","West Bank",35.280881,32.409553,1,1,1,1992-10-03,1992-10-03,0,2,0,0,2,226.646935853881,701.736797918424,0,1181,11
178315,1992,"Fatah","Gaza Strip",34.293358,31.349291,1,2,1,1992-10-13,1992-10-14,0,1,0,0,1,132.759062425792,584.523735021342,1,1191,10
177961,1992,"Hamas","West Bank",35.093796,31.529349,1,1,1,1992-10-25,1992-10-25,1,0,0,0,1,208.947413356518,604.13545310524,0,1203,12
178400,1992,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,1992-10-31,1992-10-31,0,1,0,0,1,133.677588079675,583.978742616798,0,1209,6
178407,1992,"PFLP","Gaza Strip",34.303056,31.344444,1,1,2,1992-11-11,1992-11-11,0,1,0,0,1,133.678632597649,583.979787134772,0,1220,11
178323,1992,"Fatah","West Bank",35.227656,32.508125,1,1,1,1992-11-20,1992-11-20,0,1,0,0,1,221.637105504097,712.665249759543,0,1229,9
178324,1992,"Fatah","West Bank",35.203333,32.404444,1,1,1,1992-11-21,1992-11-21,0,2,0,0,2,219.352338573478,701.168153394817,0,1230,1
178408,1992,"PFLP","Gaza Strip",34.303056,31.344444,1,1,2,1992-12-05,1992-12-05,0,0,1,0,1,133.678691376993,583.979845914116,0,1244,14
178401,1992,"Hamas","Southern district",34.497824,31.47319,1,1,1,1992-12-07,1992-12-07,3,0,0,0,3,152.305183716609,598.119825702189,0,1246,2
178413,1992,"PIJ","West Bank",35.219781,32.359311,1,1,1,1992-12-11,1992-12-11,1,1,0,0,2,220.899864662281,696.16266493006,0,1250,4
178385,1992,"Hamas","West Bank",35.093796,31.529349,1,1,1,1992-12-12,1992-12-12,1,0,0,0,1,208.949000149749,604.137039898471,0,1251,1
178414,1993,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,1993-01-03,1993-01-03,1,0,0,0,1,220.612351292999,632.291091920342,0,1273,22
178405,1993,"Hamas","West Bank",35.235272,32.486486,1,1,1,1993-01-11,1993-01-11,0,0,0,0,0,222.353754572149,710.266016496342,0,1281,8
178415,1993,"Hamas","Central district",34.792222,31.788611,1,1,2,1993-01-30,1993-01-30,2,0,0,0,2,180.414868687869,632.952349474902,0,1300,19
178524,1993,"Fatah","Gaza Strip",34.402939,31.439531,1,1,1,1993-02-05,1993-02-05,0,3,0,0,3,143.260536138445,594.449484260117,0,1306,6
178416,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-02-18,1993-02-18,0,1,0,0,1,147.792720559656,602.970259956895,0,1319,13
176434,1993,"Hamas","West Bank",35.107486,32.370086,1,1,1,1993-02-18,1993-02-18,0,1,0,0,1,210.331949599386,697.362231063868,0,1319,0
176524,1993,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,1993-03-20,1993-03-20,1,0,0,0,1,152.039150805032,605.130263507242,0,1349,30
178417,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-03-24,1993-03-24,0,1,0,0,1,147.793580731067,602.971120128306,0,1353,4
176525,1993,"Hamas","Haifa district",34.916667,32.45,1,1,1,1993-03-30,1993-03-30,2,0,0,0,2,192.394452601613,706.253845152179,0,1359,6
178418,1993,"Hamas","West Bank",35.514464,32.365897,1,1,2,1993-04-16,1993-04-16,0,1,1,0,2,248.637419378062,696.938071368994,0,1376,17
178419,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-04-20,1993-04-20,0,1,0,0,1,147.793408467968,602.970947865208,0,1380,4
178525,1993,"Fatah","Gaza Strip",34.402939,31.439531,1,1,1,1993-05-03,1993-05-03,0,2,0,2,4,143.260435287724,594.449383409396,0,1393,13
178526,1993,"Fatah","Gaza Strip",34.385375,31.421358,1,1,1,1993-05-04,1993-05-04,0,1,0,1,2,141.575018842483,592.446011322808,0,1394,1
178420,1993,"Hamas","Southern district",34.422569,30.885983,1,1,2,1993-05-08,1993-05-08,0,3,0,0,3,144.694232880229,533.060381273889,0,1398,4
178422,1993,"Hamas","West Bank",35.093796,31.529349,1,1,1,1993-05-19,1993-05-19,0,2,0,0,2,208.948258973067,604.136298721789,0,1409,11
178527,1993,"PIJ","Gaza Strip",34.243439,31.296999,1,1,1,1993-05-24,1993-05-24,0,1,0,0,1,127.959482923194,578.767128297994,0,1414,5
178423,1993,"Hamas","West Bank",35.093796,31.529349,1,1,1,1993-05-28,1993-05-28,1,0,0,0,1,208.949009879811,604.137049628533,0,1418,4
178424,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-05-30,1993-05-30,0,2,0,0,2,147.794431426672,602.971970823912,0,1420,2
177917,1993,"Hamas","Gaza Strip",34.293358,31.349291,1,1,2,1993-06-27,1993-06-27,0,1,0,0,1,132.759879053521,584.524551649071,0,1448,28
177918,1993,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,1993-07-01,1993-07-01,0,2,1,0,3,220.61472220926,632.293462836602,0,1452,4
178514,1993,"PFLP","Gaza Strip",34.251856,31.28537,1,1,1,1993-07-08,1993-07-08,0,1,0,0,1,128.751164870221,577.472116130226,0,1459,7
177921,1993,"Hamas","West Bank",35.025,32.065278,1,1,1,1993-08-06,1993-08-06,2,1,0,0,3,202.511250917934,663.570140223626,0,1488,29
178425,1993,"Hamas","West Bank",35.027717,31.506792,1,1,2,1993-09-02,1993-09-02,1,0,0,0,1,202.669028469938,601.643988409983,0,1515,27
176728,1993,"PFLP","Gaza Strip",34.251856,31.28537,1,1,1,1993-09-12,1993-09-12,0,1,0,0,1,128.749910721441,577.470861981446,0,1525,10
178426,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-09-12,1993-09-12,3,0,0,0,3,147.793152728887,602.970692126127,0,1525,0
176544,1993,"Hamas","Southern district",34.65,31.8,1,1,2,1993-09-12,1993-09-12,0,1,0,0,1,166.953481098913,634.27739421796,0,1525,0
178427,1993,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,1993-10-02,1993-10-02,0,2,0,0,2,143.259131781427,594.4480799031,0,1545,20
178428,1993,"Hamas","West Bank",35.195547,31.902561,1,1,2,1993-10-04,1993-10-04,0,1,0,0,1,218.614558356605,645.513234845787,0,1547,2
178529,1993,"Fatah","Gaza Strip",34.45,31.516667,1,1,1,1993-10-05,1993-10-05,0,1,0,0,1,147.793568739501,602.971108136741,0,1548,1
178429,1993,"Hamas","Gaza Strip",34.251856,31.28537,1,1,2,1993-10-24,1993-10-24,2,0,0,0,2,128.750275185097,577.471226445102,0,1567,19
178430,1993,"Hamas","West Bank",34.950267,31.508583,1,1,1,1993-11-08,1993-11-08,0,1,0,0,1,195.311630532713,601.856682387796,0,1582,15
178431,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-11-24,1993-11-24,0,1,0,0,1,147.793024286187,602.970563683427,0,1598,16
178432,1993,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,1993-11-26,1993-11-26,0,1,0,0,1,220.613347260746,632.292087888088,0,1600,2
178530,1993,"Fatah","Gaza Strip",34.303056,31.344444,1,1,1,1993-11-28,1993-11-28,0,1,0,1,2,133.677777184788,583.978931721911,0,1602,2
178533,1993,"PIJ","Tel Aviv district",34.766667,32.016667,1,1,1,1993-12-03,1993-12-03,0,1,1,0,2,178.095397806718,658.249238870967,0,1607,5
178534,1993,"PIJ","Gaza Strip",34.251856,31.28537,1,1,1,1993-12-13,1993-12-13,0,1,0,0,1,128.748018846782,577.468970106787,0,1617,10
178518,1993,"PFLP","Gaza Strip",34.251856,31.28537,1,1,1,1993-12-13,1993-12-13,0,1,0,0,1,128.748184744,577.469136004005,0,1617,0
178535,1993,"PIJ","Gaza Strip",34.45,31.516667,1,1,2,1993-12-13,1993-12-13,0,1,0,0,1,147.795505777858,602.973045175098,0,1617,0
176545,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-12-14,1993-12-14,0,1,0,0,1,147.793599459813,602.971138857052,0,1618,1
178433,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-12-14,1993-12-14,0,0,0,1,1,147.793758242931,602.97129764017,0,1618,0
176557,1993,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,1993-12-24,1993-12-24,1,0,0,0,1,147.791823485989,602.969362883228,0,1628,10
178537,1994,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,1994-01-03,1994-01-03,0,1,0,1,2,147.486347687772,604.996645608453,0,1638,10
178536,1994,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,1994-01-03,1994-01-03,0,1,0,0,1,150.980749754991,604.117728521037,0,1638,0
178611,1994,"PIJ","Jerusalem district",35.216667,31.783333,1,1,1,1994-01-06,1994-01-06,0,1,0,0,1,220.614741918601,632.293482545943,0,1641,3
178540,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,1,1994-01-14,1994-01-14,0,1,0,0,1,156.829039483443,607.517310693947,0,1649,8
178538,1994,"Hamas","West Bank",35.093796,31.529349,1,1,1,1994-01-14,1994-01-14,0,4,0,0,4,208.948159932973,604.136199681695,0,1649,0
178607,1994,"Fatah","Gaza Strip",34.243439,31.296999,1,1,1,1994-02-03,1994-02-03,0,1,0,0,1,127.957497996695,578.765143371495,0,1669,20
178541,1994,"Hamas","West Bank",35.195547,31.902561,1,1,1,1994-02-13,1994-02-13,1,0,0,0,1,218.615498477126,645.514174966308,0,1679,10
178542,1994,"Hamas","West Bank",35.265833,31.7625,1,1,1,1994-02-24,1994-02-24,0,1,0,0,1,225.273825649087,629.9859903904,0,1690,11
178543,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,1,1994-03-08,1994-03-08,0,1,0,1,2,156.830550736889,607.518821947393,0,1702,12
178605,1994,"PFLP","Gaza Strip",34.494541,31.53639,1,1,1,1994-03-15,1994-03-15,0,1,0,0,1,152.03805252226,605.129165224469,0,1709,7
178544,1994,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,1994-03-17,1994-03-17,0,1,0,1,2,133.677426500787,583.97858103791,0,1711,2
178545,1994,"Hamas","West Bank",35.093796,31.529349,1,1,1,1994-03-23,1994-03-23,0,4,1,0,5,208.947549561106,604.135589309828,0,1717,6
178618,1994,"Fatah","Gaza Strip",34.494541,31.53639,1,1,1,1994-03-28,1994-03-28,0,6,0,0,6,152.038359148592,605.129471850801,0,1722,5
178539,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,1,1994-04-09,1994-04-09,0,1,0,0,1,156.830440604105,607.518711814609,0,1734,12
178546,1994,"Hamas","Gaza Strip",34.544839,31.5582,1,1,2,1994-05-20,1994-05-20,2,0,0,0,2,156.829447454854,607.517718665359,0,1775,41
178547,1994,"Hamas","West Bank",35.233367,31.853431,1,1,1,1994-05-31,1994-05-31,0,2,0,0,2,222.191868027283,640.064042813315,0,1786,11
178548,1994,"Hamas","West Bank",35.219722,31.875833,1,1,1,1994-07-07,1994-07-07,1,0,0,0,1,220.903137526333,642.550884641571,0,1823,37
178550,1994,"Hamas","West Bank",35.26362,32.219919,1,1,1,1994-07-11,1994-07-11,0,2,0,0,2,225.0341865885,680.705957225259,0,1827,4
178551,1994,"Hamas","Gaza Strip",34.243439,31.296999,1,1,2,1994-07-19,1994-07-19,1,0,0,0,1,127.958592378361,578.766237753161,0,1835,8
178552,1994,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,1994-08-12,1994-08-12,0,3,0,0,3,220.615847942097,632.294588569439,0,1859,24
178613,1994,"PIJ","Gaza Strip",34.288056,31.308333,1,1,2,1994-09-04,1994-09-04,1,0,0,0,1,132.217379168399,579.987002226161,0,1882,23
178549,1994,"Hamas","Gaza Strip",34.275,31.356667,1,1,1,1994-09-25,1994-09-25,0,1,0,0,1,131.019248291656,585.356463288025,0,1903,21
178553,1994,"Hamas","West Bank",35.093796,31.529349,1,1,1,1994-09-30,1994-09-30,0,1,0,0,1,208.948830938116,604.136870686838,0,1908,5
178554,1994,"Hamas","Jerusalem district",35.216667,31.783333,1,1,1,1994-10-10,1994-10-10,0,2,0,0,2,220.613083358609,632.291823985952,0,1918,10
178555,1994,"Hamas","West Bank",35.200833,31.851667,1,1,1,1994-10-14,1994-10-14,2,3,0,0,5,219.114507094095,639.86988326981,0,1922,4
178614,1994,"PIJ","Gaza Strip",34.413322,31.482192,1,1,2,1994-11-11,1994-11-11,3,1,0,0,4,144.281691079617,599.172701775391,0,1950,28
178556,1994,"Hamas","Gaza Strip",34.413322,31.482192,1,1,2,1994-11-19,1994-11-19,1,0,0,0,1,144.281897481446,599.17290817722,0,1958,8
178558,1994,"Hamas","West Bank",35.300857,32.459433,1,1,1,1994-11-23,1994-11-23,0,2,0,0,2,228.520188624138,707.268870028307,0,1962,4
178559,1994,"Hamas","Northern district",35.289202,32.609067,1,1,1,1994-11-30,1994-11-30,1,0,0,0,1,227.41171021007,723.862524702393,0,1969,7
178560,1994,"Hamas","West Bank",35.460325,31.857142,1,1,2,1994-12-22,1994-12-22,0,0,0,0,0,243.673342601482,640.505855639042,0,1991,22
178668,1995,"PNA","Gaza Strip",34.535787,31.535298,1,1,2,1995-01-02,1995-01-02,0,3,0,0,3,155.955871231873,604.984866830669,0,2002,11
178676,1995,"PFLP","West Bank",35.066944,31.869167,1,1,2,1995-01-04,1995-01-04,0,4,0,0,4,206.444795811789,641.818523326299,0,2004,2
178654,1995,"PIJ","Central district",34.866667,31.933333,1,1,2,1995-01-22,1995-01-22,18,2,1,2,23,187.516255983313,648.976440715201,0,2022,18
178655,1995,"PIJ","Gaza Strip",34.36,31.401389,1,1,1,1995-04-09,1995-04-09,7,1,1,0,9,139.145906026419,590.250781122501,0,2099,77
178669,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,1995-04-16,1995-04-16,0,3,0,0,3,208.948655902545,604.136695651267,0,2106,7
178670,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,1995-06-02,1995-06-02,0,1,0,0,1,208.946334660032,604.134374408755,0,2153,47
178684,1995,"Fatah","Gaza Strip",34.243439,31.296999,1,1,2,1995-06-14,1995-06-14,0,1,0,2,3,127.960084935241,578.767730310041,0,2165,12
178658,1995,"PIJ","Gaza Strip",34.446616,31.534912,1,1,1,1995-06-22,1995-06-22,0,0,0,0,0,147.486349572421,604.996647493102,0,2173,8
178672,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,1995-06-29,1995-06-29,0,1,0,0,1,208.947635452337,604.135675201059,0,2180,7
178673,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,1995-08-25,1995-08-25,0,2,0,0,2,208.948741613014,604.136781361737,0,2237,57
178660,1995,"PIJ","Southern district",34.399444,31.374167,1,1,2,1995-11-02,1995-11-02,0,1,0,0,1,142.87518826357,587.204147113581,0,2306,69
178661,1995,"PIJ","Central district",34.863056,31.821111,1,1,2,1995-11-02,1995-11-02,0,1,0,0,1,187.134350740726,636.53227568027,0,2306,0
177829,1995,"Hamas","West Bank",34.972671,31.519928,1,1,1,1995-11-28,1995-11-28,0,1,0,0,1,197.44151298114,603.108852559974,0,2332,26
178674,1995,"Hamas","West Bank",35.093796,31.529349,1,1,1,1995-12-14,1995-12-14,0,1,0,0,1,208.948212498498,604.13625224722,0,2348,16
176857,1996,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,1996-01-05,1996-01-05,0,1,0,0,1,152.039231603682,605.130344305891,0,2370,22
178730,1996,"Hamas","West Bank",35.300857,32.459433,1,1,2,1996-01-19,1996-01-19,0,3,0,0,3,228.521625110578,707.270306514747,0,2384,14
178731,1996,"Hamas","West Bank",35.300857,32.459433,1,1,1,1996-01-30,1996-01-30,0,0,0,0,0,228.522010533242,707.270691937411,0,2395,11
178720,1996,"PNA","West Bank",35.195547,31.902561,1,1,1,1996-09-25,1996-09-25,0,3,1,1,5,218.615301420886,645.513977910068,0,2634,239
176613,1996,"PNA","Gaza Strip",34.243439,31.296999,1,1,1,1996-09-26,1996-09-26,0,3,0,1,4,127.960081548857,578.767726923658,0,2635,1
178721,1996,"PNA","Gaza Strip",34.36,31.401389,1,1,2,1996-09-26,1996-09-26,1,1,7,0,9,139.146580396615,590.251455492698,0,2635,0
176559,1996,"PNA","Gaza Strip",34.413322,31.482192,1,1,2,1996-09-26,1996-09-26,2,0,0,0,2,144.282349497878,599.173360193652,0,2635,0
176549,1996,"PNA","West Bank",35.195547,31.902561,1,1,1,1996-09-26,1996-09-26,0,0,0,3,3,218.615113574008,645.51379006319,0,2635,0
176603,1996,"PNA","West Bank",35.26362,32.219919,1,1,1,1996-09-26,1996-09-26,6,0,0,0,6,225.035294440113,680.707065076872,0,2635,0
178723,1996,"PNA","Gaza Strip",34.243439,31.296999,1,1,1,1996-09-27,1996-09-27,1,0,0,1,2,127.95995987147,578.76760524627,0,2636,1
178722,1996,"PNA","West Bank",35.028628,32.310367,1,1,1,1996-09-27,1996-09-27,2,0,0,1,3,202.899903568144,690.749562454354,0,2636,0
178732,1996,"Hamas","West Bank",35.280881,32.409553,1,1,1,1996-11-16,1996-11-16,0,0,0,0,0,226.647048845579,701.736910910122,0,2686,50
178784,1997,"PIJ","Gaza Strip",34.36,31.401389,1,1,2,1997-04-01,1997-04-01,0,0,0,0,0,139.146718537047,590.251593633129,0,2822,136
178823,1998,"PIJ","Gaza Strip",34.288056,31.308333,1,1,1,1998-06-09,1998-06-09,0,1,0,0,1,132.21791769109,579.987540748852,0,3256,434
178825,1998,"Hamas","West Bank",35.093796,31.529349,1,1,2,1998-09-10,1998-09-10,0,2,0,0,2,208.947571530062,604.135611278785,0,3349,93
178826,1998,"Hamas","Gaza Strip",34.2746,31.35481,1,1,2,1998-10-29,1998-10-29,1,1,0,0,2,130.977578840371,585.149004600777,0,3398,49
178853,1999,"Hamas","West Bank",34.950267,31.508583,1,1,1,1999-12-13,1999-12-13,0,2,0,0,2,195.311027459148,601.85607931423,0,3808,410
178926,2000,"Hamas","Central district",35.010278,32.266667,1,1,1,2000-03-02,2000-03-02,0,4,0,0,4,201.162745578294,685.906218685323,0,3888,80
178857,2000,"PNA","West Bank",35.222549,31.943765,1,1,1,2000-05-15,2000-05-15,0,1,0,0,1,221.169593112463,650.083895765413,0,3962,74
178927,2000,"Hamas","West Bank",35.267003,32.250678,1,1,1,2000-08-27,2000-08-27,3,0,0,0,3,225.352472377485,684.118439380174,0,4066,104
178860,2000,"PNA","West Bank",34.970631,32.189664,1,1,1,2000-09-29,2000-09-29,1,0,0,0,1,197.408742051514,677.374724516469,0,4099,33
178859,2000,"PNA","Gaza Strip",34.413322,31.482192,1,1,1,2000-09-30,2000-09-30,0,0,0,4,4,144.281818039137,599.172828734911,0,4100,1
